time_s,x_t
-29.578125,0.15141738836909185
-29.57421875,0.15207247730835574
-29.5703125,0.15272090607629227
-29.56640625,0.153364088731677
-29.5625,0.15400581990456633
-29.55859375,0.15465120184974954
-29.5546875,0.15530326675802653
-29.55078125,0.1559598568101294
-29.546875,0.15662027353694083
-29.54296875,0.1572847268727664
-29.5390625,0.15795461766451074
-29.53515625,0.15862775520822814
-29.53125,0.15930043800450422
-29.52734375,0.1599743089563586
-29.5234375,0.160649053108088
-29.51953125,0.16132020439240163
-29.515625,0.1619843945930633
-29.51171875,0.1626381640725974
-29.5078125,0.16327803946836972
-29.50390625,0.16390603862692726
-29.5,0.16452065940543437
-29.49609375,0.16468924362567505
-29.4921875,0.16484464540357274
-29.48828125,0.16497387605379843
-29.484375,0.16507032602066263
-29.48046875,0.16513502001506616
-29.4765625,0.16516397978052447
-29.47265625,0.16516152998418643
-29.46875,0.16513093025802306
-29.46484375,0.16507483573841014
-29.4609375,0.16499928834729422
-29.45703125,0.1649133846337853
-29.453125,0.16482022360186388
-29.44921875,0.16471976928966248
-29.4453125,0.1646178298677644
-29.44140625,0.1645224720551619
-29.4375,0.1644362571351994
-29.43359375,0.16436350007241174
-29.4296875,0.1643027147362411
-29.42578125,0.16425711390814787
-29.421875,0.1642313728071201
-29.41796875,0.16422774839053128
-29.4140625,0.1642450517417965
-29.41015625,0.16428106245078045
-29.40625,0.16433237825875124
-29.40234375,0.16439233114168197
-29.3984375,0.16445241161285268
-29.39453125,0.16451064892200673
-29.390625,0.1645618960290329
-29.38671875,0.16460761323615525
-29.3828125,0.1646401775511813
-29.37890625,0.16465667870742437
-29.375,0.16466123734101273
-29.37109375,0.164654826571619
-29.3671875,0.16464205018813624
-29.36328125,0.16462039855965266
-29.359375,0.16459365453268265
-29.35546875,0.16456691306412013
-29.3515625,0.16454700747646483
-29.34765625,0.16453317354742072
-29.34375,0.1645249149344786
-29.33984375,0.16452488031835255
-29.3359375,0.16453444452469337
-29.33203125,0.1645531215698892
-29.328125,0.1645809642532281
-29.32421875,0.16461760272232256
-29.3203125,0.1646625934713793
-29.31640625,0.16471241579875975
-29.3125,0.16476949768612567
-29.30859375,0.16483282952612494
-29.3046875,0.1648937036785254
-29.30078125,0.16495063744554733
-29.296875,0.16500369553464467
-29.29296875,0.16505767028924334
-29.2890625,0.1651054781218646
-29.28515625,0.16514463305260033
-29.28125,0.16517788876109907
-29.27734375,0.16520269258617035
-29.2734375,0.16521110550649992
-29.26953125,0.16520721755125808
-29.265625,0.16519884721592534
-29.26171875,0.16519404567759083
-29.2578125,0.1651939504222048
-29.25390625,0.1651927188218722
-29.25,0.1651892302625852
-29.24609375,0.16518404187307462
-29.2421875,0.16517411876812116
-29.23828125,0.1651591705778
-29.234375,0.1651431219920637
-29.23046875,0.16512915597293448
-29.2265625,0.16511805537830795
-29.22265625,0.16510859453552032
-29.21875,0.1651045274641928
-29.21484375,0.1651126339952287
-29.2109375,0.16513091464127178
-29.20703125,0.16515854039342506
-29.203125,0.16519334046924963
-29.19921875,0.16522932420189004
-29.1953125,0.16526751532386685
-29.19140625,0.1653029917332692
-29.1875,0.16533487896727866
-29.18359375,0.16535517718324266
-29.1796875,0.16536820178082667
-29.17578125,0.1653743060635692
-29.171875,0.16537328210271507
-29.16796875,0.16536761812731704
-29.1640625,0.16535701827904342
-29.16015625,0.16534699623807786
-29.15625,0.16534055522857483
-29.15234375,0.1653380122944331
-29.1484375,0.16534019958956908
-29.14453125,0.16534899134533598
-29.140625,0.16536531273120936
-29.13671875,0.16538743723818122
-29.1328125,0.1654182458513214
-29.12890625,0.16545780715623704
-29.125,0.16550396306781334
-29.12109375,0.1655528402170233
-29.1171875,0.16559772489594587
-29.11328125,0.1656376725408925
-29.109375,0.16567081367213207
-29.10546875,0.1656941955647145
-29.1015625,0.16570721961275242
-29.09765625,0.1657100612348434
-29.09375,0.16570574334262267
-29.08984375,0.16569592304881223
-29.0859375,0.1656851287409911
-29.08203125,0.16567415097905347
-29.078125,0.16566920138344216
-29.07421875,0.16567410125990714
-29.0703125,0.165687740735374
-29.06640625,0.1657121913427096
-29.0625,0.16575042298713138
-29.05859375,0.16580089348118543
-29.0546875,0.16586159791093283
-29.05078125,0.16593145592459255
-29.046875,0.16600684452466158
-29.04296875,0.1660920826994139
-29.0390625,0.1661828101826977
-29.03515625,0.1662737039386878
-29.03125,0.1663540148871826
-29.02734375,0.16641936341716912
-29.0234375,0.1664713272267388
-29.01953125,0.16651000427880702
-29.015625,0.16653324918265444
-29.01171875,0.1665398161221399
-29.0078125,0.16652955709742245
-29.00390625,0.16650368487447406
-29.0,0.16646567403269202
-28.99609375,0.1664237705756501
-28.9921875,0.16638326637905743
-28.98828125,0.1663484145834412
-28.984375,0.16631593990460458
-28.98046875,0.16628184227273102
-28.9765625,0.16625287668715794
-28.97265625,0.16622934481126087
-28.96875,0.16621183661356873
-28.96484375,0.16620032134848378
-28.9609375,0.16619411130328027
-28.95703125,0.16619233560689797
-28.953125,0.1661947641884573
-28.94921875,0.16620052828648257
-28.9453125,0.16621149762914678
-28.94140625,0.16622682830534208
-28.9375,0.16624575082999005
-28.93359375,0.16627015217576135
-28.9296875,0.16629509133414241
-28.92578125,0.16631384049222703
-28.921875,0.16632768276751264
-28.91796875,0.1663357222087517
-28.9140625,0.1663372065678722
-28.91015625,0.16633508221411558
-28.90625,0.16632687230233456
-28.90234375,0.16630609136051797
-28.8984375,0.16626975534580038
-28.89453125,0.1662197214245302
-28.890625,0.16616468664346803
-28.88671875,0.16610780741712777
-28.8828125,0.16604915590785482
-28.87890625,0.16599209683760777
-28.875,0.16593480236226363
-28.87109375,0.1658807292209585
-28.8671875,0.1658368720367229
-28.86328125,0.1658006961088966
-28.859375,0.16576894821806018
-28.85546875,0.16574287056554013
-28.8515625,0.16572203637195307
-28.84765625,0.16571011325017893
-28.84375,0.16570519880485615
-28.83984375,0.16570900135131506
-28.8359375,0.1657235526902947
-28.83203125,0.16574167025453912
-28.828125,0.16576007400052495
-28.82421875,0.16577960202132297
-28.8203125,0.1658003873245858
-28.81640625,0.16581955483443905
-28.8125,0.16583848603675722
-28.80859375,0.16585587037498714
-28.8046875,0.16587127998233267
-28.80078125,0.1658883045372022
-28.796875,0.1659047913414427
-28.79296875,0.16591441547655755
-28.7890625,0.16592177243721473
-28.78515625,0.16592485849722866
-28.78125,0.1659193070664547
-28.77734375,0.16590639212123817
-28.7734375,0.1658930651128671
-28.76953125,0.1658787176735595
-28.765625,0.16586550814372156
-28.76171875,0.165852320830616
-28.7578125,0.1658426454046519
-28.75390625,0.16583514502014804
-28.75,0.16582857526130002
-28.74609375,0.16582608269952703
-28.7421875,0.1658315737525602
-28.73828125,0.16584692537976392
-28.734375,0.1658675719456465
-28.73046875,0.16588963581935967
-28.7265625,0.16591611956747826
-28.72265625,0.16594499700442228
-28.71875,0.16597042191847888
-28.71484375,0.16599212667815103
-28.7109375,0.16600321696386655
-28.70703125,0.1659997706537067
-28.703125,0.1659829105475635
-28.69921875,0.16595666613693982
-28.6953125,0.1659209639032742
-28.69140625,0.1658811290224993
-28.6875,0.1658366143013617
-28.68359375,0.16579273834202457
-28.6796875,0.16575457735902122
-28.67578125,0.16572155083615892
-28.671875,0.1656890046269224
-28.66796875,0.16565880694348478
-28.6640625,0.1656373423035657
-28.66015625,0.16562364265427432
-28.65625,0.16562127058425136
-28.65234375,0.16562718611432362
-28.6484375,0.1656414257252105
-28.64453125,0.16566554907102024
-28.640625,0.16569619978378258
-28.63671875,0.16572988783670586
-28.6328125,0.16576469980098396
-28.62890625,0.16579737158010804
-28.625,0.16582886483343734
-28.62109375,0.16585472400805962
-28.6171875,0.16586932402385074
-28.61328125,0.16587235699439568
-28.609375,0.16586289685188024
-28.60546875,0.16584043204649332
-28.6015625,0.16580917327530847
-28.59765625,0.16577314749898797
-28.59375,0.16573450627928935
-28.58984375,0.16570131859239104
-28.5859375,0.1656714163169898
-28.58203125,0.16564231014832131
-28.578125,0.16561348048895724
-28.57421875,0.16558794709685745
-28.5703125,0.16556660467563708
-28.56640625,0.16554836308483592
-28.5625,0.16553205038500618
-28.55859375,0.16551694245285226
-28.5546875,0.16550340571984617
-28.55078125,0.1654924996038476
-28.546875,0.1654834847221249
-28.54296875,0.1654762022781742
-28.5390625,0.16546990524887215
-28.53515625,0.16546457043097626
-28.53125,0.16545986117474784
-28.52734375,0.1654497800325856
-28.5234375,0.16543288330398
-28.51953125,0.16541137013449314
-28.515625,0.165389465115878
-28.51171875,0.16537361505749515
-28.5078125,0.16536388195481933
-28.50390625,0.1653574348216975
-28.5,0.16535636821728378
-28.49609375,0.16535931478096416
-28.4921875,0.16536081257657947
-28.48828125,0.1653619632509211
-28.484375,0.16536112831742067
-28.48046875,0.16535781379802078
-28.4765625,0.16535627077893317
-28.47265625,0.1653547890561929
-28.46875,0.16534687474954762
-28.46484375,0.16533011147005552
-28.4609375,0.16530159623244428
-28.45703125,0.16526083339827224
-28.453125,0.1652142382105686
-28.44921875,0.16516764682388196
-28.4453125,0.16512254479430408
-28.44140625,0.16507911255919971
-28.4375,0.1650404484706523
-28.43359375,0.16500644341504184
-28.4296875,0.1649787152101741
-28.42578125,0.16495246205414518
-28.421875,0.16491972216382225
-28.41796875,0.1648787765339632
-28.4140625,0.1648276717884361
-28.41015625,0.1647586470621542
-28.40625,0.16467125212777228
-28.40234375,0.16456848755330317
-28.3984375,0.16446103416743196
-28.39453125,0.16435976852335143
-28.390625,0.16427087375916194
-28.38671875,0.1641890662807901
-28.3828125,0.16411656182406875
-28.37890625,0.16405650175677997
-28.375,0.16400629605091038
-28.37109375,0.1639606412235814
-28.3671875,0.1639190981794053
-28.36328125,0.1638851967482009
-28.359375,0.16386069297763017
-28.35546875,0.1638446572327905
-28.3515625,0.16383276742735314
-28.34765625,0.16382225865426783
-28.34375,0.16381172695572746
-28.33984375,0.1638009805955957
-28.3359375,0.16378923644076657
-28.33203125,0.1637765618646656
-28.328125,0.1637584770608376
-28.32421875,0.1637337057753524
-28.3203125,0.16369961368121036
-28.31640625,0.16366519122038745
-28.3125,0.16362803100648696
-28.30859375,0.16358785440961476
-28.3046875,0.16354622120804377
-28.30078125,0.16350433074913112
-28.296875,0.1634638889769596
-28.29296875,0.1634203780552343
-28.2890625,0.1633750246920309
-28.28515625,0.1633299797024953
-28.28125,0.16328857645552838
-28.27734375,0.16325715194427587
-28.2734375,0.1632365876226263
-28.26953125,0.1632211503264714
-28.265625,0.16321039143237326
-28.26171875,0.16319798006170158
-28.2578125,0.1631802768083015
-28.25390625,0.1631613544595206
-28.25,0.16314018516483275
-28.24609375,0.16311990742482851
-28.2421875,0.16311041164214177
-28.23828125,0.16311131692577607
-28.234375,0.16312208280991208
-28.23046875,0.16313825712602767
-28.2265625,0.16315063203085772
-28.22265625,0.16315909878616616
-28.21875,0.16316632926723013
-28.21484375,0.16317062606978788
-28.2109375,0.1631734372252495
-28.20703125,0.1631725902882834
-28.203125,0.16317302853854482
-28.19921875,0.16317173729164447
-28.1953125,0.16316519573788457
-28.19140625,0.16315314008432635
-28.1875,0.16313998539154578
-28.18359375,0.16312986867048027
-28.1796875,0.16311879453926076
-28.17578125,0.16310710239381085
-28.171875,0.16309258269725
-28.16796875,0.16307811355181756
-28.1640625,0.16306695363078633
-28.16015625,0.16305482766103396
-28.15625,0.16304224624693098
-28.15234375,0.16302928072111272
-28.1484375,0.163018850396899
-28.14453125,0.16300655784387497
-28.140625,0.16298868398017852
-28.13671875,0.16296819577345267
-28.1328125,0.16294673502020546
-28.12890625,0.16292402302713965
-28.125,0.1629030097619783
-28.12109375,0.16288708038200728
-28.1171875,0.16287898952231883
-28.11328125,0.16287628881671204
-28.109375,0.16288302498263807
-28.10546875,0.16289795075064284
-28.1015625,0.16292212002612635
-28.09765625,0.1629579897791152
-28.09375,0.16300441692529474
-28.08984375,0.16306184373688276
-28.0859375,0.163125838691066
-28.08203125,0.1631951072330507
-28.078125,0.16326439348952831
-28.07421875,0.16332565093940132
-28.0703125,0.16337880113623954
-28.06640625,0.1634176319858184
-28.0625,0.16344050860192405
-28.05859375,0.16344789750315078
-28.0546875,0.16344336033685353
-28.05078125,0.16343180081270947
-28.046875,0.16341505650405408
-28.04296875,0.16338994212707442
-28.0390625,0.163359595057002
-28.03515625,0.16333175522782079
-28.03125,0.1633104073178681
-28.02734375,0.16329896981168496
-28.0234375,0.1632923193784158
-28.01953125,0.16329550588630598
-28.015625,0.16331111992615627
-28.01171875,0.1633365233556186
-28.0078125,0.16336982607325823
-28.00390625,0.16340871442945648
-28.0,0.16345148912138185
-27.99609375,0.16349870618386617
-27.9921875,0.16354674780334522
-27.98828125,0.1635919606686529
-27.984375,0.16363201244367298
-27.98046875,0.16366701421831842
-27.9765625,0.16369756854781384
-27.97265625,0.16372080508401787
-27.96875,0.163735156535659
-27.96484375,0.1637430863616281
-27.9609375,0.16374805616037008
-27.95703125,0.1637546853284525
-27.953125,0.16376067515231407
-27.94921875,0.16376465298354842
-27.9453125,0.16376374588335285
-27.94140625,0.16375753987642308
-27.9375,0.16374719505338556
-27.93359375,0.1637280996821276
-27.9296875,0.1637005396249216
-27.92578125,0.16366744707102604
-27.921875,0.16362996536307584
-27.91796875,0.16358833391218638
-27.9140625,0.16354523076051297
-27.91015625,0.1635043057254938
-27.90625,0.16346755531258605
-27.90234375,0.1634381980839823
-27.8984375,0.1634196238261432
-27.89453125,0.16341418157212573
-27.890625,0.16341511140204418
-27.88671875,0.1634243198761074
-27.8828125,0.1634397136627765
-27.87890625,0.16345701370362864
-27.875,0.16347476795291258
-27.87109375,0.16349418770052765
-27.8671875,0.16351565451206884
-27.86328125,0.1635407971268707
-27.859375,0.1635652955054308
-27.85546875,0.16358042882908624
-27.8515625,0.16358311423829214
-27.84765625,0.16357415160922556
-27.84375,0.16355935054517012
-27.83984375,0.16353911531060902
-27.8359375,0.16351694960210292
-27.83203125,0.16349494327449518
-27.828125,0.16347589936852241
-27.82421875,0.16346142336556407
-27.8203125,0.16344959494867245
-27.81640625,0.1634370216975186
-27.8125,0.16342329394228078
-27.80859375,0.16341277330912052
-27.8046875,0.16340579273448697
-27.80078125,0.16340159592399467
-27.796875,0.1634005783451723
-27.79296875,0.16339921602952173
-27.7890625,0.16338922257675986
-27.78515625,0.16337634057886014
-27.78125,0.16336303313317668
-27.77734375,0.1633554253138712
-27.7734375,0.16335509007574328
-27.76953125,0.16336448005276422
-27.765625,0.16338048477669595
-27.76171875,0.16339861637927391
-27.7578125,0.16341561143476502
-27.75390625,0.1634317283178712
-27.75,0.1634535358760245
-27.74609375,0.1634795942936424
-27.7421875,0.16350392993768945
-27.73828125,0.16352677566342996
-27.734375,0.16355177818438882
-27.73046875,0.16358212719205728
-27.7265625,0.16360900946264312
-27.72265625,0.1636294352657913
-27.71875,0.16364700203864416
-27.71484375,0.16366392972041832
-27.7109375,0.16368282323680305
-27.70703125,0.1637030629827072
-27.703125,0.16372081040238123
-27.69921875,0.1637326888975108
-27.6953125,0.1637405591859913
-27.69140625,0.16374922984800705
-27.6875,0.16375927054897338
-27.68359375,0.16377007650123487
-27.6796875,0.1637780347963699
-27.67578125,0.16378831487001236
-27.671875,0.16380813856621862
-27.66796875,0.1638333868530803
-27.6640625,0.1638585542637609
-27.66015625,0.16388397808926666
-27.65625,0.1639049002619996
-27.65234375,0.1639258216527617
-27.6484375,0.16394594142521357
-27.64453125,0.16395690500594165
-27.640625,0.16396069979573064
-27.63671875,0.16395400042162886
-27.6328125,0.16393669253766918
-27.62890625,0.16391179519832577
-27.625,0.16388226293363545
-27.62109375,0.16385274197836452
-27.6171875,0.16382868653267524
-27.61328125,0.16380990364544207
-27.609375,0.16379910329140623
-27.60546875,0.16379856863371592
-27.6015625,0.16380475742887834
-27.59765625,0.16381249956793997
-27.59375,0.1638224652787314
-27.58984375,0.16383150208035369
-27.5859375,0.16383955227215452
-27.58203125,0.1638476171305993
-27.578125,0.16385632589230922
-27.57421875,0.16386786553256774
-27.5703125,0.16387860930735812
-27.56640625,0.16388779753855556
-27.5625,0.16389237241546056
-27.55859375,0.16388931827546696
-27.5546875,0.1638755996250082
-27.55078125,0.16385418440655503
-27.546875,0.16382538690517592
-27.54296875,0.16379303269051365
-27.5390625,0.16376128064218035
-27.53515625,0.16373026326335308
-27.53125,0.16370267719123338
-27.52734375,0.16368408903182138
-27.5234375,0.16367816138482416
-27.51953125,0.16368573807849662
-27.515625,0.16370456103979988
-27.51171875,0.16372934736481679
-27.5078125,0.1637611966172167
-27.50390625,0.1637980621348307
-27.5,0.1638387485942875
-27.49609375,0.1638812850526415
-27.4921875,0.16392656834089261
-27.48828125,0.1639699495807203
-27.484375,0.16401530458894636
-27.48046875,0.16405963475464813
-27.4765625,0.16410453096999025
-27.47265625,0.1641497203706357
-27.46875,0.16419351716213332
-27.46484375,0.1642322654660169
-27.4609375,0.16426683588191565
-27.45703125,0.1642974126611667
-27.453125,0.16432562301412396
-27.44921875,0.16435900134667442
-27.4453125,0.16440020460082921
-27.44140625,0.16444682870896188
-27.4375,0.16449993818759198
-27.43359375,0.16455874747351346
-27.4296875,0.16462221602843388
-27.42578125,0.16469084921318752
-27.421875,0.16476839014650435
-27.41796875,0.16485237083971332
-27.4140625,0.16494452851726205
-27.41015625,0.16504765905735638
-27.40625,0.1651574108617019
-27.40234375,0.165271244223414
-27.3984375,0.1653847518932751
-27.39453125,0.1654952243622546
-27.390625,0.16560022680706737
-27.38671875,0.16569994104145644
-27.3828125,0.16579349183321573
-27.37890625,0.16587912826010165
-27.375,0.16596130996948405
-27.37109375,0.16604114725872082
-27.3671875,0.16611612474139686
-27.36328125,0.16618877358124906
-27.359375,0.16625627583825142
-27.35546875,0.16631979935678037
-27.3515625,0.16637873228290306
-27.34765625,0.16643658844289255
-27.34375,0.16649262540794105
-27.33984375,0.1665456864452659
-27.3359375,0.16659301876398652
-27.33203125,0.16663000724582624
-27.328125,0.1666618305392176
-27.32421875,0.16668790181982118
-27.3203125,0.16670953156415094
-27.31640625,0.166722670929688
-27.3125,0.16672991492868539
-27.30859375,0.16673175546371352
-27.3046875,0.16673004036430333
-27.30078125,0.16672539918264515
-27.296875,0.16671488775667764
-27.29296875,0.16670148199369506
-27.2890625,0.1666912317183908
-27.28515625,0.1666873462769538
-27.28125,0.16668732699058939
-27.27734375,0.16669120479641863
-27.2734375,0.1667056311425427
-27.26953125,0.16673335977425402
-27.265625,0.16677065065914148
-27.26171875,0.1668183493938865
-27.2578125,0.16687427573803967
-27.25390625,0.16693231679043496
-27.25,0.16699247261220435
-27.24609375,0.16705023839448663
-27.2421875,0.16709850791097225
-27.23828125,0.1671418940467898
-27.234375,0.16717738432396276
-27.23046875,0.16719608407584055
-27.2265625,0.16720098402630076
-27.22265625,0.16719241022552186
-27.21875,0.16716434869016036
-27.21484375,0.16711913397413633
-27.2109375,0.1670621584042958
-27.20703125,0.16699926765424408
-27.203125,0.16692928918577998
-27.19921875,0.1668577643731709
-27.1953125,0.16679075549452693
-27.19140625,0.1667353786491832
-27.1875,0.1666913759835041
-27.18359375,0.1666587288508553
-27.1796875,0.1666414042348978
-27.17578125,0.1666425982118657
-27.171875,0.16666971142874665
-27.16796875,0.166714733210241
-27.1640625,0.16676950356552697
-27.16015625,0.16683111320972077
-27.15625,0.1668987520024217
-27.15234375,0.16696498859396747
-27.1484375,0.16702333679511566
-27.14453125,0.16707003743978144
-27.140625,0.16710588805077992
-27.13671875,0.16712945168738888
-27.1328125,0.1671361298250201
-27.12890625,0.16712451435551265
-27.125,0.1670997203601406
-27.12109375,0.16706419252341165
-27.1171875,0.16701697317271766
-27.11328125,0.16696266183151526
-27.109375,0.16690534357867542
-27.10546875,0.16685181399502858
-27.1015625,0.16680065674117123
-27.09765625,0.1667512933880841
-27.09375,0.16670939379980004
-27.08984375,0.16667205261323365
-27.0859375,0.1666388276764561
-27.08203125,0.16660491299334415
-27.078125,0.16656647323934654
-27.07421875,0.16652570483449156
-27.0703125,0.16647774774618193
-27.06640625,0.16642295191181183
-27.0625,0.16636531411062094
-27.05859375,0.16630757636552418
-27.0546875,0.16625302485090226
-27.05078125,0.16620154298750098
-27.046875,0.16615423706730748
-27.04296875,0.1661077337503096
-27.0390625,0.16606411542105373
-27.03515625,0.16602681908089556
-27.03125,0.16599691922542
-27.02734375,0.16597476822328067
-27.0234375,0.16596105134911465
-27.01953125,0.16595182598755673
-27.015625,0.16594382903386856
-27.01171875,0.16593600166659211
-27.0078125,0.16592427848291774
-27.00390625,0.16590752595711886
-27.0,0.16588639237683608
-26.99609375,0.16585528412946055
-26.9921875,0.1658179223637241
-26.98828125,0.1657740811839105
-26.984375,0.16572323562818683
-26.98046875,0.1656695084905738
-26.9765625,0.1656136864723035
-26.97265625,0.16555945071013828
-26.96875,0.16550944626865038
-26.96484375,0.16546390643933512
-26.9609375,0.16542199145460296
-26.95703125,0.16538488772407062
-26.953125,0.16535389980306694
-26.94921875,0.16533281278363327
-26.9453125,0.1653243836371101
-26.94140625,0.16532618078472433
-26.9375,0.16533207028325514
-26.93359375,0.16534192427009903
-26.9296875,0.16535619059986814
-26.92578125,0.1653696678402438
-26.921875,0.16538350644690095
-26.91796875,0.1654005535119739
-26.9140625,0.16541500302984835
-26.91015625,0.16542438679667976
-26.90625,0.16543355923734937
-26.90234375,0.16544157519316258
-26.8984375,0.16545573545130643
-26.89453125,0.16547512130235603
-26.890625,0.1655010029370766
-26.88671875,0.16552645264034932
-26.8828125,0.16555211787411456
-26.87890625,0.1655795286487174
-26.875,0.1656056966185924
-26.87109375,0.16562939609998795
-26.8671875,0.16564578197753135
-26.86328125,0.1656514019654602
-26.859375,0.16564940489250646
-26.85546875,0.16564908853010668
-26.8515625,0.16565691601645316
-26.84765625,0.16566712006204853
-26.84375,0.1656745511933716
-26.83984375,0.1656779242155268
-26.8359375,0.16567216009470376
-26.83203125,0.16565921096284741
-26.828125,0.16564452427677384
-26.82421875,0.1656281586751436
-26.8203125,0.1656134246885732
-26.81640625,0.1656036863279248
-26.8125,0.1655982575095893
-26.80859375,0.1655946690732247
-26.8046875,0.16559309093070507
-26.80078125,0.16559275565446605
-26.796875,0.1655891885335431
-26.79296875,0.1655831336288687
-26.7890625,0.16557706449503568
-26.78515625,0.16557257486205895
-26.78125,0.16556584116506337
-26.77734375,0.16555414511373745
-26.7734375,0.16553659704344514
-26.76953125,0.16551271440797383
-26.765625,0.16548043827399994
-26.76171875,0.16544568012060715
-26.7578125,0.16541157187750533
-26.75390625,0.1653777073208168
-26.75,0.16534396033466486
-26.74609375,0.16531567159869384
-26.7421875,0.1652984606108695
-26.73828125,0.1652878581900693
-26.734375,0.16528370311422924
-26.73046875,0.16528101661432515
-26.7265625,0.16528210408618504
-26.72265625,0.165289827099416
-26.71875,0.1652999406303639
-26.71484375,0.1653061050834634
-26.7109375,0.16530879950827201
-26.70703125,0.16531110869377388
-26.703125,0.16531495834375914
-26.69921875,0.16532177390114866
-26.6953125,0.16533133942835754
-26.69140625,0.16533551345135244
-26.6875,0.16533497334124186
-26.68359375,0.1653305976002339
-26.6796875,0.16532626252259558
-26.67578125,0.16532025613432272
-26.671875,0.16531001075483082
-26.66796875,0.16530081045790784
-26.6640625,0.16529970001650823
-26.66015625,0.16530755281390477
-26.65625,0.16532295224723997
-26.65234375,0.1653389477457366
-26.6484375,0.16535591523720167
-26.64453125,0.16537715563265695
-26.640625,0.16540140162985523
-26.63671875,0.1654331358336687
-26.6328125,0.16546875622840312
-26.62890625,0.16550910304565353
-26.625,0.16554714386449051
-26.62109375,0.16558402229477504
-26.6171875,0.1656214068729815
-26.61328125,0.1656570736918514
-26.609375,0.16568830816042837
-26.60546875,0.1657131087351493
-26.6015625,0.1657327559264195
-26.59765625,0.16574698501843502
-26.59375,0.16575711414577243
-26.58984375,0.16576856955484656
-26.5859375,0.16578250191447413
-26.58203125,0.16579825976039947
-26.578125,0.16582300710598485
-26.57421875,0.16586025522923642
-26.5703125,0.16591282571245122
-26.56640625,0.1659734269933214
-26.5625,0.16603771428369218
-26.55859375,0.16609880632769292
-26.5546875,0.16615379854821766
-26.55078125,0.16619761993705673
-26.546875,0.1662365944457972
-26.54296875,0.16626920366213982
-26.5390625,0.16629203308342716
-26.53515625,0.16630637918883334
-26.53125,0.16630949886749236
-26.52734375,0.16630093548741426
